,0,1
2046,game khá hay sao với những game khác nhưng nhược điểm luôn luôn có đó là tình trạng hack tràn lan như hiện nay cho đến giờ nhà phát hành game vẫn không thể nào khắc phục được tình trạng hack xảy ra liên tục ở các trận rank cũng như trên faceit,False
2047,dạo này game toàn gặp hack mấy còn có đó rác đéo chịu được đúng là lũ học thì ngu chơi game thì hack mấy con dog,False
2048,nhiều hack vl,False
2049,game van rat hay,False
2050,hack quá nhiều,False
2051,game như con đầu cặc lắm hack vkl địt mẹ nhà phát hành,False
2052,game như cặc scam mấy triệu của bố máy rồi thằng đầu buồi rẻ rách gaben,False
2053,game rác,False
2054,tôi đã mua game trước đó nhưng ko được up lên cs go prime,False
2055,địt mẹ game cái tâm như cái lồn kê vô đầu bắn vẫn đéo trúng địt con mẹ game lồn,False
2056,nhiều hack quá,False
2057,djtme thằng loz gabeo rác vai lồn djtme chơi face it cx đéo đc mà chơi competitive cx đéo xong hack thì nhiều như dân số trung quốc đụ má game như loz mua prime cx đéo xong djtme thằng gabeo djtmemay upđate cái djtme may ý lần thứ n bố mày đéo chơi đc face it rồi,False
2058,game như cái đàu buồi ấy địt mẹ hack thì đéo ban ban đéo j cái thằng đéo hack con game rác chết cụ nó đi,False
2059,làm ơn mấy thằng toxic bắn bố cả trận ko bị col down bố bắn viên bị col down game làm ăn đc ko v mấy cha,False
2060,đbr,False
2061,game như cái l deagle để tâm vào đầu mà bắn k vào mồm dỗi,False
2062,lồn game lắm hack,False
2063,so many hackers on this game after u buy premium season pas or something nothing protect u from hacker cheater in the game i can t find a corner to report for hacker cheater what can i do it just loked them kil me and my team nobody care about that terible feling,False
2064,- rất thất vọng hack quá nhiều tao chơi trân trận hack nút tố cáo không có tác dụng gì tao lên xuy nghĩ về việc chuyển qua chơi game valorant thay vì chơi cái thứ này - very disapointing hacking to much i played match hack games the denunciation buton didn t work i thought about switching to valorant game instead,False
2065,game lắm hack vãi lồn không hack thì smurf đỵt mọe v mà chơi với ace vui nha,False
2066,this game very như cứt,False
2067,game rác không hack không làm gì cả mà bị lowtrust bắn toàn gặp bọn ful hack mà đéo bị ban liên hệ hỗ trợ trực tiếp thì đéo đc,False
2068,lũ cặng bã tạo ra game rồi cho bọn nó hack,False
2069,đjt mje lắm hack vãi lòn luôn,False
2070,game cs go rất nhiều hack và những hack đó steam không ban hộ mà ban những người chơi rất công bằng những steam vẫn ban đừng chơi cs go,False
2071,lắm hack vloz,False
2072,game như con cặc,False
2073,điều tôi không thích là sự vô lý cả game tôi không có hack hay mod skin tại s lại vac tôi,False
2074,quá nhiều người chơi sử dụng hack nó ảnh hưởng rất tệ với cộng đồng mà không có công cụ hay biện pháp nào triệt để từ nhà phát hành game một game rất tệ nếu tình trạng này tiếp tục,False
2075,shit game the vac is fucking broken ban inocent peole like me spinbot everygame dont download it,False
2076,game khá hay sao với những game khác nhưng nhược điểm luôn luôn có đó là tình trạng hack tràn lan như hiện nay cho đến giờ nhà phát hành game vẫn không thể nào khắc phục được tình trạng hack xảy ra liên tục ở các trận rank cũng như trên faceit,False
2077,dạo này game toàn gặp hack mấy còn có đó rác đéo chịu được đúng là lũ học thì ngu chơi game thì hack mấy con dog,False
2078,nhiều hack vl,False
2079,game van rat hay,False
2080,hack quá nhiều,False
2081,game như con đầu cặc lắm hack vkl địt mẹ nhà phát hành,False
2082,game như cặc scam mấy triệu của bố máy rồi thằng đầu buồi rẻ rách gaben,False
2083,game rác,False
2084,tôi đã mua game trước đó nhưng ko được up lên cs go prime,False
2085,địt mẹ game cái tâm như cái lồn kê vô đầu bắn vẫn đéo trúng địt con mẹ game lồn,False
2086,nhiều hack quá,False
2087,djtme thằng loz gabeo rác vai lồn djtme chơi face it cx đéo đc mà chơi competitive cx đéo xong hack thì nhiều như dân số trung quốc đụ má game như loz mua prime cx đéo xong djtme thằng gabeo djtmemay upđate cái djtme may ý lần thứ n bố mày đéo chơi đc face it rồi,False
2088,game như cái đàu buồi ấy địt mẹ hack thì đéo ban ban đéo j cái thằng đéo hack con game rác chết cụ nó đi,False
2089,làm ơn mấy thằng toxic bắn bố cả trận ko bị col down bố bắn viên bị col down game làm ăn đc ko v mấy cha,False
2090,đbr,False
2091,game như cái l deagle để tâm vào đầu mà bắn k vào mồm dỗi,False
2092,lồn game lắm hack,False
2093,so many hackers on this game after u buy premium season pas or something nothing protect u from hacker cheater in the game i can t find a corner to report for hacker cheater what can i do it just loked them kil me and my team nobody care about that terible feling,False
2094,- rất thất vọng hack quá nhiều tao chơi trân trận hack nút tố cáo không có tác dụng gì tao lên xuy nghĩ về việc chuyển qua chơi game valorant thay vì chơi cái thứ này - very disapointing hacking to much i played match hack games the denunciation buton didn t work i thought about switching to valorant game instead,False
2095,game lắm hack vãi lồn không hack thì smurf đỵt mọe v mà chơi với ace vui nha,False
2096,this game very như cứt,False
2097,game rác không hack không làm gì cả mà bị lowtrust bắn toàn gặp bọn ful hack mà đéo bị ban liên hệ hỗ trợ trực tiếp thì đéo đc,False
2098,lũ cặng bã tạo ra game rồi cho bọn nó hack,False
2099,đjt mje lắm hack vãi lòn luôn,False
2100,game cs go rất nhiều hack và những hack đó steam không ban hộ mà ban những người chơi rất công bằng những steam vẫn ban đừng chơi cs go,False
2101,lắm hack vloz,False
2102,game như con cặc,False
2103,điều tôi không thích là sự vô lý cả game tôi không có hack hay mod skin tại s lại vac tôi,False
2104,quá nhiều người chơi sử dụng hack nó ảnh hưởng rất tệ với cộng đồng mà không có công cụ hay biện pháp nào triệt để từ nhà phát hành game một game rất tệ nếu tình trạng này tiếp tục,False
2105,shit game the vac is fucking broken ban inocent peole like me spinbot everygame dont download it,False
2106,game khá hay sao với những game khác nhưng nhược điểm luôn luôn có đó là tình trạng hack tràn lan như hiện nay cho đến giờ nhà phát hành game vẫn không thể nào khắc phục được tình trạng hack xảy ra liên tục ở các trận rank cũng như trên faceit,False
2107,dạo này game toàn gặp hack mấy còn có đó rác đéo chịu được đúng là lũ học thì ngu chơi game thì hack mấy con dog,False
2108,nhiều hack vl,False
2109,game van rat hay,False
2110,hack quá nhiều,False
2111,game như con đầu cặc lắm hack vkl địt mẹ nhà phát hành,False
2112,game như cặc scam mấy triệu của bố máy rồi thằng đầu buồi rẻ rách gaben,False
2113,game rác,False
2114,tôi đã mua game trước đó nhưng ko được up lên cs go prime,False
2115,địt mẹ game cái tâm như cái lồn kê vô đầu bắn vẫn đéo trúng địt con mẹ game lồn,False
2116,nhiều hack quá,False
2117,djtme thằng loz gabeo rác vai lồn djtme chơi face it cx đéo đc mà chơi competitive cx đéo xong hack thì nhiều như dân số trung quốc đụ má game như loz mua prime cx đéo xong djtme thằng gabeo djtmemay upđate cái djtme may ý lần thứ n bố mày đéo chơi đc face it rồi,False
2118,game như cái đàu buồi ấy địt mẹ hack thì đéo ban ban đéo j cái thằng đéo hack con game rác chết cụ nó đi,False
2119,làm ơn mấy thằng toxic bắn bố cả trận ko bị col down bố bắn viên bị col down game làm ăn đc ko v mấy cha,False
2120,đbr,False
2121,game như cái l deagle để tâm vào đầu mà bắn k vào mồm dỗi,False
2122,lồn game lắm hack,False
2123,so many hackers on this game after u buy premium season pas or something nothing protect u from hacker cheater in the game i can t find a corner to report for hacker cheater what can i do it just loked them kil me and my team nobody care about that terible feling,False
2124,- rất thất vọng hack quá nhiều tao chơi trân trận hack nút tố cáo không có tác dụng gì tao lên xuy nghĩ về việc chuyển qua chơi game valorant thay vì chơi cái thứ này - very disapointing hacking to much i played match hack games the denunciation buton didn t work i thought about switching to valorant game instead,False
2125,game lắm hack vãi lồn không hack thì smurf đỵt mọe v mà chơi với ace vui nha,False
2126,this game very như cứt,False
2127,game rác không hack không làm gì cả mà bị lowtrust bắn toàn gặp bọn ful hack mà đéo bị ban liên hệ hỗ trợ trực tiếp thì đéo đc,False
2128,lũ cặng bã tạo ra game rồi cho bọn nó hack,False
2129,đjt mje lắm hack vãi lòn luôn,False
2130,game cs go rất nhiều hack và những hack đó steam không ban hộ mà ban những người chơi rất công bằng những steam vẫn ban đừng chơi cs go,False
2131,lắm hack vloz,False
2132,game như con cặc,False
2133,điều tôi không thích là sự vô lý cả game tôi không có hack hay mod skin tại s lại vac tôi,False
2134,quá nhiều người chơi sử dụng hack nó ảnh hưởng rất tệ với cộng đồng mà không có công cụ hay biện pháp nào triệt để từ nhà phát hành game một game rất tệ nếu tình trạng này tiếp tục,False
